AUC 	 Accuracy 	 Precision 	 Recall 	 F1 	 Kappa
0.6979591836734693	0.7	0.7692307692307693	0.5714285714285714	0.6557377049180327	0.4
0.6040816326530613	0.35714285714285715	0.9	0.2571428571428571	0.39999999999999997	0.04705882352941182
[29  6]
[15 20]
0.0	0.0	1.8838772773742676
0.0	0.14285714285714285	0.8838772177696228
0.0	0.2857142857142857	0.8441280722618103
0.0	0.4	0.730384886264801
0.0	0.42857142857142855	0.7303847074508667
0.05714285714285714	0.42857142857142855	0.6618921756744385
0.05714285714285714	0.5714285714285714	0.6204230785369873
0.4	0.5714285714285714	0.009585343301296234
0.4	0.6571428571428571	0.009104336611926556
0.4	0.7142857142857143	0.009104271419346333
0.8285714285714286	0.7142857142857143	0.0014013855252414942
0.8285714285714286	1.0	0.0012595815351232886
1.0	1.0	0.00022737089602742344
[6 1]
[26  9]
0.0	0.0	1.8838772773742676
0.0	0.02857142857142857	0.8838772177696228
0.0	0.2	0.6044944524765015
0.14285714285714285	0.2	0.5916910171508789
0.14285714285714285	0.2857142857142857	0.46724367141723633
0.2857142857142857	0.2857142857142857	0.19313296675682068
0.2857142857142857	0.5428571428571428	0.00650500925257802
0.42857142857142855	0.5428571428571428	0.006107378285378218
0.42857142857142855	0.6	0.004516961053013802
0.5714285714285714	0.6	0.0044793616980314255
0.5714285714285714	0.7142857142857143	0.0018886197358369827
0.7142857142857143	0.7142857142857143	0.0018313549226149917
0.7142857142857143	0.8857142857142857	0.0012595815351232886
0.8571428571428571	0.8857142857142857	0.0012589066755026579
0.8571428571428571	1.0	0.0005812270101159811
1.0	1.0	0.00022737089602742344
