AUC 	 Accuracy 	 Precision 	 Recall 	 F1 	 Kappa
0.6979591836734693	0.7	0.7692307692307693	0.5714285714285714	0.6557377049180327	0.4
[29  6]
[15 20]
0.0	0.0	1.9519403990656818
0.0	0.14285714285714285	0.951940399065682
0.0	0.42857142857142855	0.9179124123183944
0.14285714285714285	0.42857142857142855	0.6122233269875342
0.14285714285714285	0.5428571428571428	0.5781152514164508
0.14285714285714285	0.5714285714285714	0.5781152514164437
0.42857142857142855	0.5714285714285714	0.06097806118430706
0.42857142857142855	0.7142857142857143	0.06075219060693046
0.7714285714285715	0.7142857142857143	0.02118514567893037
0.7714285714285715	0.8	0.021057388327246514
0.7714285714285715	0.8571428571428571	0.02105738832724538
0.7714285714285715	0.9428571428571428	0.020692249079519588
0.7714285714285715	1.0	0.02069224907951848
1.0	1.0	0.008595324183055798
